Time,Accelerometer x,Accelerometer y,Accelerometer z,Rate gyro x,Rate gyro y,Rate gyro z,Height sensor,Optical flow x,Optical flow y,Battery voltage,Motor cmd 1,Motor cmd 2,Motor cmd 3,Motor cmd 4,Debug value 0,Debug value 1,Debug value 2,Debug value 3,Debug value 4,Debug value 5,Debug value 6,Debug value 7,Debug value 8,Debug value 9,Debug value 10,Debug value 11,Motors On,Debug char 
0.07858,-0.0305176,-0.00610352,9.80225,-0.00610352,0.00305176,0.00305176,0.000305176,0.259094,-0.26001,0.0305176,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,-3.83606,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.088094,-0.0427246,0,9.80835,-0.00305176,0,0,0.000305176,0,0,4.19006,0.00457764,0.00457764,0.00457764,0.00457764,0,0.00305176,-3.75977,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.091354,-0.0427246,0,9.80835,0,0,0,0.000305176,0,0,4.19006,0.00457764,0.00457764,0.00457764,0.00457764,0,0.00305176,-3.75977,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.094384,-0.0427246,0,9.80835,0,0,0,0.000305176,0,0,4.19006,0.00457764,0.00457764,0.00457764,0.00457764,0,0.00305176,-3.75977,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.097495,-0.0427246,0,9.80835,0,0,0,0.000305176,0,0,4.19006,0.00457764,0.00457764,0.00457764,0.00457764,0,0.00305176,-3.75977,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.102408,-0.0427246,0,9.80835,-0.00305176,0,0,0.000305176,0,0,4.19006,0.00457764,0.00457764,0.00457764,0.00457764,0,0.00305176,-3.75977,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.105782,-0.0427246,0,9.80835,0,0,0,0.000305176,0,0,4.19006,0.00457764,0.00457764,0.00457764,0.00457764,0,0.00305176,-3.75977,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.110545,-0.0427246,0,9.80835,-0.00305176,0,0.00305176,0.000305176,-0.130005,0,4.19006,0.00457764,0.00457764,0.00457764,0.00457764,0,0.00305176,-3.75977,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.113571,-0.0427246,0,9.80835,-0.00305176,0,0,0.000305176,-0.130005,0,4.19006,0.00457764,0.00457764,0.00457764,0.00457764,0,0.00305176,-3.75977,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.118146,-0.0427246,0.00305176,9.80835,-0.00305176,0,0,0.000305176,-0.130005,0,4.19006,0.00457764,0.00457764,0.00457764,0.00457764,0,0.00305176,-3.75977,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.121216,-0.0427246,0.00305176,9.80835,-0.00305176,0.00305176,0,0.000305176,-0.130005,0,4.19006,0.00457764,0.00457764,0.00457764,0.00457764,0,0.00305176,-3.75977,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.12423,-0.0427246,0.00305176,9.80835,-0.00305176,0,0,0.000305176,-0.130005,0,4.19006,0.00457764,0.00457764,0.00457764,0.00457764,0,0.00305176,-3.75977,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
