Time,Accelerometer x,Accelerometer y,Accelerometer z,Rate gyro x,Rate gyro y,Rate gyro z,Height sensor,Optical flow x,Optical flow y,Battery voltage,Motor cmd 1,Motor cmd 2,Motor cmd 3,Motor cmd 4,Debug value 0,Debug value 1,Debug value 2,Debug value 3,Debug value 4,Debug value 5,Debug value 6,Debug value 7,Debug value 8,Debug value 9,Debug value 10,Debug value 11,Motors On,Debug char 
0.078812,0.0640869,-0.253296,9.79919,-0.00305176,0.00305176,0,0.000305176,0,0,0.0183105,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.083806,0.0640869,-0.253296,9.79919,-0.00305176,0,0,0.000305176,0,0,0.0183105,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.086962,0.0640869,-0.253296,9.79919,-0.00305176,0,0,0.000305176,0,0,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.089869,0.0640869,-0.256348,9.79919,-0.00305176,0.00305176,0,0.000305176,0,0,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.092749,0.0671387,-0.256348,9.79919,-0.00305176,0.00305176,0,0.000305176,0,0,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.095661,0.0671387,-0.256348,9.79919,-0.00305176,0,0,0.000305176,0.389099,-0.130005,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.098479,0.0671387,-0.259399,9.79919,-0.00305176,0,0.00305176,0.000305176,0.389099,-0.130005,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.101951,0.0671387,-0.259399,9.79919,0,0,0.00305176,0.000305176,0.389099,-0.130005,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.104892,0.0671387,-0.259399,9.79919,0,0,0.00305176,0.000305176,0.389099,-0.130005,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.109405,0.0701904,-0.259399,9.79919,0,0,0.00305176,0.000305176,0.389099,-0.130005,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.113694,0.0701904,-0.259399,9.79919,-0.00305176,-0.00305176,0,0.000305176,0.389099,-0.130005,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.118091,0.0701904,-0.259399,9.79919,-0.00305176,-0.00305176,0,0.000305176,0,0.259094,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.121007,0.0701904,-0.259399,9.79919,0,-0.00305176,0,0.000305176,0,0.259094,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.123872,0.0701904,-0.259399,9.79919,0,-0.00305176,0,0.000305176,0,0.259094,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.12695,0.0701904,-0.259399,9.79919,0,-0.00305176,0,0.000305176,0,0.259094,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.12985,0.0701904,-0.259399,9.79919,-0.00305176,-0.00305176,0,0.000305176,0,0.259094,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.134111,0.0701904,-0.259399,9.79919,-0.00305176,0,0.00305176,0.000305176,0,0.259094,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.137002,0.0701904,-0.256348,9.79614,-0.00305176,0,0,0.000305176,-0.130005,0,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.139843,0.0701904,-0.256348,9.79614,-0.00305176,0,0,0.000305176,-0.130005,0,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.144108,0.0701904,-0.256348,9.79614,-0.00305176,-0.00305176,0,0.000305176,-0.130005,0,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.147143,0.0701904,-0.256348,9.79614,-0.00305176,-0.00305176,0,0.000305176,-0.130005,0,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.150306,0.0701904,-0.253296,9.79309,-0.00305176,-0.00305176,0,0.000305176,-0.130005,0,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.154595,0.0671387,-0.253296,9.79309,-0.00305176,0,0.00305176,0.000305176,-0.130005,0,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.157447,0.0671387,-0.253296,9.79309,-0.00305176,0.00305176,0.00305176,0.000305176,-0.26001,-0.130005,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.161747,0.0671387,-0.250244,9.79004,-0.00305176,0,0,0.000305176,-0.26001,-0.130005,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.164611,0.0671387,-0.250244,9.79004,-0.00305176,0,0,0.000305176,-0.26001,-0.130005,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
0.169082,0.0640869,-0.250244,9.79004,-0.00305176,0,0,0.000305176,-0.26001,-0.130005,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.00305176,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
