Time,Accelerometer x,Accelerometer y,Accelerometer z,Rate gyro x,Rate gyro y,Rate gyro z,Height sensor,Optical flow x,Optical flow y,Battery voltage,Motor cmd 1,Motor cmd 2,Motor cmd 3,Motor cmd 4,Debug value 0,Debug value 1,Debug value 2,Debug value 3,Debug value 4,Debug value 5,Debug value 6,Debug value 7,Debug value 8,Debug value 9,Debug value 10,Debug value 11,Motors On,Debug char 
1.10963,0.0213623,-0.17395,9.79919,-0.00305176,0.00305176,0.00305176,0.000305176,0,0.259094,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.11388,0.0213623,-0.17395,9.79614,-0.00305176,0.00305176,0,0.000305176,0,0.259094,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.11833,0.0244141,-0.17395,9.79614,-0.00610352,0.00305176,0,0.000305176,0.129089,0,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.12122,0.0244141,-0.17395,9.79614,-0.00610352,0.00305176,0,0.000305176,0.129089,0,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.12549,0.0244141,-0.170898,9.79614,-0.00610352,0.00305176,0,0.000305176,0.129089,0,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.12833,0.0244141,-0.170898,9.79614,-0.00305176,0,0,0.000305176,0.129089,0,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.13263,0.0244141,-0.170898,9.79919,-0.00305176,-0.00305176,0,0.000305176,0.129089,0,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.13547,0.0244141,-0.170898,9.79919,-0.00305176,0,0,0.000305176,0.129089,-0.26001,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.13856,0.0244141,-0.170898,9.79919,0,0,0,0.000305176,0.129089,-0.26001,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.14287,0.0244141,-0.170898,9.79919,0,-0.00305176,0.00305176,0.000305176,0.129089,-0.26001,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.14576,0.0244141,-0.170898,9.79919,0,0,0,0.000305176,0.129089,-0.26001,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.14857,0.0244141,-0.170898,9.79919,0,0,0,0.000305176,0.129089,-0.26001,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.15289,0.0244141,-0.170898,9.79919,0,0,0.00305176,0.000305176,0.129089,-0.26001,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.15586,0.0244141,-0.170898,9.79919,0,0,0.00305176,0.000305176,0.129089,-0.130005,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.15892,0.0244141,-0.170898,9.79919,0,0,0.00305176,0.000305176,0.129089,-0.130005,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.16178,0.0244141,-0.170898,9.79919,0,0,0,0.000305176,0.129089,-0.130005,0.00915527,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.16463,0.0274658,-0.170898,9.79919,0,0,0,0.000305176,0.129089,-0.130005,0.0823975,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.16888,0.0274658,-0.170898,9.79919,-0.00305176,0,0,0.000305176,0.129089,-0.130005,0.0823975,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.17319,0.0274658,-0.170898,9.79919,-0.00305176,0,0,0.000305176,0,0.129089,3.57666,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.17907,0.0274658,-0.170898,9.79919,-0.00305176,0,0,0.000305176,0,0.129089,3.57666,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.1835,0.0274658,-0.170898,9.79919,-0.00305176,0.00305176,0,0.000305176,0,0.129089,4.08325,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.18917,0.0274658,-0.170898,9.79919,-0.00305176,0.00305176,0,0.000305176,0,0.129089,4.08325,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.19203,0.0274658,-0.170898,9.79919,-0.00305176,0.00305176,-0.00305176,0.000305176,-0.130005,0.129089,4.1687,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.19628,0.0305176,-0.170898,9.79919,-0.00305176,0,-0.00305176,0.000305176,-0.130005,0.129089,4.1687,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.19939,0.0305176,-0.170898,9.79919,-0.00305176,0,-0.00305176,0.000305176,-0.130005,0.129089,4.1687,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.20368,0.0305176,-0.170898,9.79919,-0.00305176,-0.00305176,-0.00305176,0.000305176,-0.130005,0.129089,4.17786,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
