Time,Accelerometer x,Accelerometer y,Accelerometer z,Rate gyro x,Rate gyro y,Rate gyro z,Height sensor,Optical flow x,Optical flow y,Battery voltage,Motor cmd 1,Motor cmd 2,Motor cmd 3,Motor cmd 4,Debug value 0,Debug value 1,Debug value 2,Debug value 3,Debug value 4,Debug value 5,Debug value 6,Debug value 7,Debug value 8,Debug value 9,Debug value 10,Debug value 11,Motors On,Debug char 
1.09886,0.0274658,-0.167847,9.78699,-0.00305176,0,0,0.000305176,0.129089,0,4.19006,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.10173,0.0274658,-0.167847,9.78699,-0.00305176,0,0,0.000305176,0.129089,0,4.19006,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.10479,0.0274658,-0.167847,9.78699,-0.00305176,0,0,0.000305176,0.129089,0,4.19006,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.10763,0.0274658,-0.164795,9.78699,-0.00305176,0,0,0.000305176,0.129089,0,4.19006,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.11217,0.0274658,-0.164795,9.78699,-0.00610352,0,0,0.000305176,0.129089,0,4.19006,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.115,0.0244141,-0.164795,9.78699,-0.00305176,0,-0.00305176,0.000305176,0.129089,0,4.19006,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.11931,0.0244141,-0.164795,9.79004,-0.00305176,0,0,0.000305176,0.129089,0,4.19006,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.12378,0.0244141,-0.164795,9.79004,-0.00305176,0,0.00305176,0.000305176,-0.130005,0,4.19006,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.1267,0.0244141,-0.164795,9.79004,-0.00305176,0,0,0.000305176,-0.130005,0,4.19006,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.1296,0.0244141,-0.164795,9.79004,-0.00305176,0,-0.00305176,0.000305176,-0.130005,0,4.19006,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.13248,0.0244141,-0.164795,9.79004,-0.00610352,0,-0.00305176,0.000305176,-0.130005,0,4.19006,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.13532,0.0244141,-0.164795,9.79004,-0.00610352,0.00305176,-0.00305176,0.000305176,-0.130005,0,4.19006,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.13819,0.0244141,-0.164795,9.79004,-0.00610352,0.00305176,-0.00305176,0.000305176,-0.130005,0,4.19006,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.14122,0.0244141,-0.164795,9.79004,-0.00610352,0.00305176,0,0.000305176,-0.130005,0,4.19006,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.14437,0.0244141,-0.164795,9.79004,-0.00305176,0.00305176,0,0.000305176,-0.130005,0,3.57056,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
1.14731,0.0244141,-0.164795,9.79004,-0.00305176,0.00305176,0.00305176,0.000305176,-0.130005,0,3.57056,0.00457764,0.00457764,0.00457764,0.00457764,-0.0183105,-0.00305176,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1
