Time,Accelerometer x,Accelerometer y,Accelerometer z,Rate gyro x,Rate gyro y,Rate gyro z,Height sensor,Optical flow x,Optical flow y,Battery voltage,Motor cmd 1,Motor cmd 2,Motor cmd 3,Motor cmd 4,Debug value 0,Debug value 1,Debug value 2,Debug value 3,Debug value 4,Debug value 5,Debug value 6,Debug value 7,Debug value 8,Debug value 9,Debug value 10,Debug value 11,Motors On,Debug char 
0.091515,0.0579834,0.0976562,9.77783,0.00305176,0,0.00305176,0.000305176,0,0,4.11072,nan,nan,nan,nan,0.00915527,-0.00610352,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.09448,0.0579834,0.0976562,9.77783,0.00305176,0,0,0.000305176,0,0,4.11072,nan,nan,nan,nan,0.00915527,-0.00610352,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.09738,0.0579834,0.0976562,9.77783,0,0,0,0.000305176,0,0,4.11072,nan,nan,nan,nan,0.00915527,-0.00610352,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.101767,0.0579834,0.0976562,9.77478,0,0,0,0.000305176,0,0,4.11072,nan,nan,nan,nan,0.00915527,-0.00610352,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.104619,0.0610352,0.0976562,9.77478,0,0,0,0.000305176,0,0,4.11072,nan,nan,nan,nan,0.00915527,-0.00610352,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.107455,0.0610352,0.0976562,9.77478,0,-0.00305176,0,0.000305176,0,0,4.11072,nan,nan,nan,nan,0.00915527,-0.00610352,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.111976,0.0610352,0.0976562,9.77478,0,-0.00305176,0,0.000305176,0,0,4.11072,nan,nan,nan,nan,0.00915527,-0.00610352,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.116214,0.0610352,0.0946045,9.77478,-0.00305176,-0.00305176,0,0.000305176,0,-0.130005,4.11072,nan,nan,nan,nan,0.00915527,-0.00610352,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.119073,0.0610352,0.0946045,9.77478,-0.00305176,0,0,0.000305176,0,-0.130005,4.11072,nan,nan,nan,nan,0.00915527,-0.00610352,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.121945,0.0610352,0.0946045,9.77478,-0.00305176,0,0,0.000305176,0,-0.130005,4.11072,nan,nan,nan,nan,0.00915527,-0.00610352,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.124844,0.0610352,0.0946045,9.77478,-0.00305176,0,-0.00305176,0.000305176,0,-0.130005,4.11072,nan,nan,nan,nan,0.00915527,-0.00915527,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.129181,0.0610352,0.0946045,9.77173,0,0.00305176,0,0.000305176,0,-0.130005,4.11072,nan,nan,nan,nan,0.00915527,-0.00915527,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.132405,0.0610352,0.0946045,9.77173,0,0.00305176,0,0.000305176,0,0,4.11072,nan,nan,nan,nan,0.00915527,-0.00915527,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.136722,0.0610352,0.0946045,9.77173,0,0.00305176,0,0.000305176,0,0,4.11072,nan,nan,nan,nan,0.00915527,-0.00915527,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.141149,0.0610352,0.0915527,9.77173,0,0.00305176,0,0.000305176,0,0,4.11072,nan,nan,nan,nan,0.00915527,-0.00915527,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.144145,0.0610352,0.0915527,9.77173,0,0.00305176,0,0.000305176,0,0,4.11072,nan,nan,nan,nan,0.00915527,-0.00915527,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.147155,0.0610352,0.0915527,9.77173,0,0,0,0.000305176,0,0,4.11072,nan,nan,nan,nan,0.00915527,-0.00915527,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.151504,0.0610352,0.0915527,9.76868,0.00305176,0,0,0.000305176,0,0,4.11072,nan,nan,nan,nan,0.00915527,-0.00915527,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.154559,0.0610352,0.0915527,9.76868,0,0,0,0.000305176,0,0,4.11072,nan,nan,nan,nan,0.00915527,-0.00915527,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.159297,0.0610352,0.0915527,9.76868,-0.00305176,0,0,0.000305176,0,0,4.11072,nan,nan,nan,nan,0.00915527,-0.00915527,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.163729,0.0610352,0.0915527,9.76868,-0.00305176,0,0,0.000305176,0,0,4.11072,nan,nan,nan,nan,0.00915527,-0.00915527,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.166643,0.0610352,0.0915527,9.76868,-0.00305176,0,-0.00305176,0.000305176,0,0,4.11072,nan,nan,nan,nan,0.00915527,-0.00915527,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.169458,0.0610352,0.0915527,9.76868,0,0,-0.00305176,0.000305176,0,0,4.11072,nan,nan,nan,nan,0.00915527,-0.00915527,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.172588,0.0610352,0.0915527,9.76868,0,0,0,0.000305176,0,0,4.11072,nan,nan,nan,nan,0.00915527,-0.00915527,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.176966,0.0610352,0.0915527,9.76562,0,0,0,0.000305176,0,0.129089,4.11072,nan,nan,nan,nan,0.00915527,-0.00915527,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.179932,0.0610352,0.0915527,9.76562,-0.00305176,0,0,0.000305176,0,0.129089,4.11072,nan,nan,nan,nan,0.00915527,-0.00915527,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.182834,0.0610352,0.0915527,9.76562,0,0,0,0.000305176,0,0.129089,4.11072,nan,nan,nan,nan,0.00915527,-0.00915527,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.185688,0.0610352,0.0915527,9.76562,0,0,0,0.000305176,0,0.129089,4.11682,nan,nan,nan,nan,0.00915527,-0.00915527,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.188522,0.0610352,0.0915527,9.76562,-0.00305176,0,0,0.000305176,0,0.129089,4.11682,nan,nan,nan,nan,0.00915527,-0.00915527,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.191406,0.0610352,0.0915527,9.76562,0,0,-0.00610352,0.000305176,0,0.129089,4.11682,nan,nan,nan,nan,0.00915527,-0.00915527,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.194568,0.0610352,0.0915527,9.76562,0,0,-0.00610352,0.000305176,0,0,4.11682,nan,nan,nan,nan,0.00915527,-0.00915527,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.200305,0.0610352,0.0915527,9.76562,0,0,0,0.000305176,0,0,4.11682,nan,nan,nan,nan,0.00915527,-0.00915527,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.203131,0.0610352,0.0915527,9.76562,0,0,0,0.000305176,0,0,4.11682,nan,nan,nan,nan,0.00915527,-0.00915527,0,0,0,0,0,0,0,nan,nan,nan,0,1
0.206008,0.0610352,0.0915527,9.76562,0,0,0,0.000305176,0,0,4.11682,nan,nan,nan,nan,0.00915527,-0.00915527,0,0,0,0,0,0,0,nan,nan,nan,0,1
