Time,Accelerometer x,Accelerometer y,Accelerometer z,Rate gyro x,Rate gyro y,Rate gyro z,Height sensor,Optical flow x,Optical flow y,Battery voltage,Motor cmd 1,Motor cmd 2,Motor cmd 3,Motor cmd 4,Debug value 0,Debug value 1,Debug value 2,Debug value 3,Debug value 4,Debug value 5,Debug value 6,Debug value 7,Debug value 8,Debug value 9,Debug value 10,Debug value 11,Motors On,Debug char 
1.09347,-0.0213623,-0.00915527,9.70764,0.00305176,0,0,0.0521851,0,0,3.67126,124.997,124.997,124.997,124.997,-0.00305176,0,0.00915527,0.0274658,-0.0335693,-0.0213623,0,-0.00305176,-0.012207,0,nan,nan,0,0
1.09918,-0.0213623,-0.00915527,9.70764,0,0,0,0.0521851,0,0,3.67737,124.997,124.997,124.997,124.997,-0.00305176,0,0.00915527,-0.0274658,-0.0488281,-0.0183105,0,-0.00305176,-0.012207,0,nan,nan,0,0
1.10204,-0.0213623,-0.00915527,9.70459,0,0,-0.00305176,0.0521851,0,0,3.67737,124.997,124.997,124.997,124.997,-0.00305176,0,0.00915527,-0.0701904,-0.0366211,-0.0152588,0,-0.00305176,-0.012207,0,nan,nan,0,0
1.10634,-0.0213623,-0.00915527,9.70459,-0.00305176,0,0,0.0521851,0,0,3.67737,124.997,124.997,124.997,124.997,-0.00305176,0,0.00915527,-0.106812,-0.0183105,-0.0213623,0,-0.00305176,-0.012207,0,nan,nan,0,0
1.11084,-0.0213623,-0.00610352,9.70154,-0.00305176,0,0,0.0512695,0,0,3.67737,124.997,124.997,124.997,124.997,-0.00305176,0,0.00915527,-0.112915,-0.0305176,-0.0213623,0,-0.00305176,-0.012207,0,nan,nan,0,0
1.11375,-0.0213623,-0.00610352,9.70154,-0.00305176,-0.00305176,0.00305176,0.0512695,0,0,3.67737,124.997,124.997,124.997,124.997,-0.00305176,0,0.00915527,-0.112915,-0.12207,-0.0244141,0,-0.00305176,-0.012207,0,nan,nan,0,0
1.11804,-0.0213623,-0.00610352,9.70154,-0.00305176,-0.00610352,0.00305176,0.0512695,0,0,3.67126,124.997,124.997,124.997,124.997,-0.00305176,0,0.00915527,-0.112915,-0.17395,-0.0244141,0,-0.00305176,-0.012207,0,nan,nan,0,0
1.12231,-0.0213623,-0.00610352,9.69849,-0.00305176,-0.00610352,0,0.0512695,0,0,3.67126,124.997,124.997,124.997,124.997,-0.00305176,0,0.00915527,-0.106812,-0.201416,-0.0213623,0,-0.00305176,-0.012207,0,nan,nan,0,0
1.12805,-0.0213623,-0.00610352,9.69849,0,-0.00610352,0,0.0430298,0.259094,0,3.67737,124.997,124.997,124.997,124.997,-0.00305176,0,0.00915527,-0.0671387,-0.201416,-0.0213623,0,-0.00305176,-0.012207,0,nan,nan,0,0
1.13256,-0.0183105,-0.00610352,9.69849,0.00305176,-0.00610352,0.00305176,0.0430298,0.259094,0,3.67737,124.997,124.997,124.997,124.997,-0.00305176,0,0.00915527,-0.012207,-0.146484,-0.0244141,0,-0.00305176,-0.012207,0,nan,nan,0,0
