Time,Accelerometer x,Accelerometer y,Accelerometer z,Rate gyro x,Rate gyro y,Rate gyro z,Height sensor,Optical flow x,Optical flow y,Battery voltage,Motor cmd 1,Motor cmd 2,Motor cmd 3,Motor cmd 4,Debug value 0,Debug value 1,Debug value 2,Debug value 3,Debug value 4,Debug value 5,Debug value 6,Debug value 7,Debug value 8,Debug value 9,Debug value 10,Debug value 11,Motors On,Debug char 
1.10247,-0.152588,10.1257,-0.158691,1.97754,0.0396729,0.134277,0.434265,0,-1.03912,3.92456,0.00457764,0.00457764,0.00457764,0.00457764,-0.00915527,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2
1.10579,-0.152588,10.1379,-0.158691,1.97754,0.0335693,0.131226,0.434265,0,-1.03912,3.92456,0.00457764,0.00457764,0.00457764,0.00457764,-0.00915527,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2
1.11264,-0.564575,9.58252,1.93176,-0.00305176,0.00305176,0,0.577087,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.11931,-0.564575,9.58557,1.93176,0,0,-0.00305176,0.59021,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.12878,-0.564575,9.58557,1.93176,0,-0.00305176,0,0.59021,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.13388,-0.561523,9.58557,1.93176,0,0,0,0.588989,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.13964,-0.561523,9.58557,1.93176,0,0,0,0.588989,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.14316,-0.561523,9.58557,1.93176,0,0,0,0.588989,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.15042,-0.561523,9.58557,1.93481,0,0,0.00305176,0.588989,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.15896,-0.561523,9.58557,1.93481,-0.00305176,0,0,0.610046,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.1622,-0.561523,9.58557,1.93481,-0.00305176,0,0,0.610046,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.16888,-0.558472,9.58862,1.93481,-0.00305176,0,0,0.610046,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.17911,-0.558472,9.58862,1.93787,-0.00305176,0,0.00305176,0.572205,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.18879,-0.558472,9.58862,1.93787,-0.00305176,0,0,0.572205,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.1942,-0.558472,9.58862,1.94092,-0.00305176,0,0.00305176,0.572205,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.199,-0.561523,9.58862,1.94092,-0.00305176,0,0,0.588989,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.2039,-0.561523,9.58862,1.94092,-0.00305176,0,0,0.588989,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.21036,-0.561523,9.58862,1.94092,-0.00305176,0,0,0.588989,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.21392,-0.561523,9.58862,1.94092,-0.00305176,0,0,0.588989,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.22708,-0.561523,9.58862,1.94397,-0.00305176,0,0,0.588989,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.23223,-0.561523,9.58862,1.94397,-0.00305176,0,0,0.588989,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.23864,-0.561523,9.58862,1.94092,-0.00305176,0,0,0.610046,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.24181,-0.561523,9.58557,1.94092,-0.00305176,0,0,0.610046,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.24867,-0.561523,9.58557,1.94092,-0.00305176,0,0,0.610046,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.25435,-0.561523,9.58557,1.94092,-0.00305176,-0.00305176,0,0.610046,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.26091,-0.561523,9.58557,1.94092,-0.00305176,0,0,0.59021,0,0,4.1626,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.26409,-0.561523,9.58557,1.93787,-0.00305176,0,0,0.59021,0,0,4.1626,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.26897,-0.558472,9.58557,1.93787,-0.00305176,0,-0.00305176,0.59021,0,0,4.1626,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.27241,-0.558472,9.58557,1.93787,-0.00305176,0,0,0.59021,0,0,4.1626,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.27886,-0.558472,9.58557,1.93787,0,-0.00305176,0,0.57312,0,0,4.1626,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.28844,-0.558472,9.58252,1.93787,-0.00305176,0,0,0.57312,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.29352,-0.558472,9.58252,1.93787,-0.00305176,0,0,0.57312,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.29686,-0.558472,9.58252,1.93481,-0.00305176,0,0,0.600281,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.30183,-0.558472,9.58252,1.93481,-0.00305176,0,0.00305176,0.600281,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.30686,-0.558472,9.58252,1.93481,0,0,0.00305176,0.600281,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.3151,-0.558472,9.57947,1.93787,0,0,0,0.601196,0,0,4.1626,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.31999,-0.558472,9.57947,1.93787,0,0,0,0.601196,0,0,4.1626,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.32479,-0.558472,9.57947,1.93787,0,-0.00305176,0,0.601196,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.32961,-0.55542,9.57947,1.93787,0,-0.00305176,0,0.601196,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.33292,-0.55542,9.57947,1.93787,-0.00305176,-0.00305176,-0.00305176,0.601196,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.33638,-0.55542,9.57947,1.93787,-0.00305176,-0.00305176,-0.00305176,0.578003,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.34135,-0.55542,9.57947,1.93787,-0.00305176,-0.00305176,0,0.578003,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.35091,-0.55542,9.57947,1.93787,0,-0.00305176,0.00305176,0.578003,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.35913,-0.55542,9.57947,1.93481,-0.00610352,-0.00305176,0.00305176,0.595093,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.36315,-0.55542,9.57947,1.93481,-0.00610352,-0.00305176,0.00305176,0.595093,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.36995,-0.55542,9.57947,1.93481,-0.00305176,0,0,0.595093,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
1.3832,-0.55542,9.58252,1.93787,-0.00305176,0,0.00305176,0.621033,0,0,4.15649,0.00457764,0.00457764,0.00457764,0.00457764,-0.115967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
